EmployeeID,Age,Gender,Department,JobRole,EducationLevel,MaritalStatus,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,JobSatisfaction,WorkLifeBalance,OverTime,PerformanceRating,Attrition
3315,53,Female,HR,Engineer,High School,Divorced,81247,7,10,1,3,No,1,No
3316,52,Female,Sales,Manager,Master,Married,89640,11,1,3,4,Yes,3,No
3317,19,Female,Operations,Analyst,Master,Divorced,110887,1,3,2,2,No,3,No
3318,57,Female,IT,Specialist,Bachelor,Divorced,78826,0,4,3,4,No,2,No
3319,40,Male,Finance,Executive,PhD,Single,113635,19,9,3,2,No,2,Yes
3320,26,Female,Sales,Manager,PhD,Married,137847,13,11,3,1,No,4,No
3321,51,Female,Marketing,Manager,Master,Married,129094,14,13,2,2,Yes,2,Yes
3322,31,Male,HR,Manager,Master,Married,84370,3,3,4,2,Yes,1,No
3323,21,Male,Sales,Clerk,Master,Divorced,138031,19,12,1,1,Yes,1,No
3324,47,Female,Finance,Engineer,High School,Divorced,144149,6,13,3,1,No,2,No
3325,48,Male,IT,Specialist,High School,Divorced,39996,0,3,2,3,Yes,1,Yes
3326,55,Female,Sales,Executive,Bachelor,Married,88269,4,3,1,2,No,1,No
3327,28,Male,IT,Executive,High School,Single,34939,13,7,2,4,Yes,3,No
3328,52,Male,Marketing,Engineer,PhD,Married,23484,5,6,3,1,Yes,3,Yes
3329,25,Female,Finance,Clerk,High School,Married,72512,6,3,2,1,No,2,No
3330,20,Male,Finance,Clerk,PhD,Married,137495,11,10,3,3,Yes,2,No
3331,31,Female,HR,Engineer,High School,Single,37406,6,0,2,2,No,2,No
3332,30,Male,Operations,Engineer,High School,Married,22793,17,5,3,3,No,3,No
3333,49,Male,Finance,Analyst,Bachelor,Single,21677,15,4,1,4,No,1,No
3334,51,Male,Sales,Clerk,Master,Single,70869,8,10,2,2,Yes,4,No
3335,36,Female,Sales,Manager,Master,Married,106034,6,4,2,1,No,1,No
3336,55,Female,Sales,Executive,Master,Married,139700,13,10,1,4,No,4,No
3337,33,Male,Marketing,Clerk,Bachelor,Married,71335,1,14,3,3,No,3,No
3338,19,Female,Finance,Engineer,PhD,Divorced,25634,12,11,4,2,Yes,4,No
3339,57,Female,Finance,Manager,High School,Single,21420,6,14,3,4,Yes,2,No
3340,34,Female,Sales,Analyst,Bachelor,Married,84914,18,5,3,1,No,2,No
3341,51,Male,HR,Specialist,PhD,Single,81534,1,11,1,3,Yes,2,Yes
3342,59,Female,HR,Analyst,Bachelor,Divorced,19302,5,7,4,3,Yes,2,No
3343,33,Male,Finance,Manager,Bachelor,Divorced,128202,11,5,2,1,No,1,No
3344,55,Male,Finance,Manager,PhD,Married,33908,1,13,4,2,No,2,No
3345,19,Male,IT,Engineer,Master,Single,60191,16,5,2,2,Yes,4,No
3346,19,Male,Finance,Specialist,High School,Divorced,39373,11,6,2,3,No,3,Yes
3347,43,Male,Sales,Engineer,Master,Divorced,133886,19,10,1,1,Yes,2,No
3348,30,Female,Operations,Executive,Bachelor,Single,64157,8,7,3,2,Yes,1,No
3349,48,Female,Marketing,Specialist,PhD,Divorced,72355,13,3,3,4,No,2,No
3350,51,Male,Finance,Specialist,Bachelor,Single,17150,2,6,4,2,No,2,No
3351,56,Female,Finance,Executive,Master,Married,38226,2,7,3,2,No,1,No
3352,20,Female,Sales,Analyst,Master,Single,94680,15,5,2,3,No,3,No
3353,25,Female,IT,Manager,Master,Married,101442,5,8,1,3,Yes,1,No
3354,40,Female,Operations,Analyst,High School,Single,76528,7,12,3,3,Yes,4,No
3355,31,Female,Finance,Engineer,Master,Divorced,46435,12,5,3,2,Yes,1,Yes
3356,44,Female,HR,Clerk,High School,Married,69102,7,3,2,1,Yes,4,No
3357,46,Female,HR,Engineer,High School,Single,67434,7,13,4,1,No,2,Yes
3358,56,Male,HR,Clerk,Master,Married,108708,6,5,3,1,No,1,No
3359,56,Male,Marketing,Manager,PhD,Single,54907,4,1,2,4,No,2,Yes
3360,18,Male,Marketing,Manager,Bachelor,Single,30479,19,10,4,3,Yes,1,No
3361,34,Female,Operations,Specialist,Bachelor,Married,128792,0,7,3,2,No,4,No
3362,58,Female,Finance,Manager,High School,Married,25802,12,13,2,2,Yes,1,No
3363,47,Male,Finance,Executive,High School,Married,124885,7,10,2,1,No,4,No
3364,30,Female,Finance,Executive,High School,Divorced,22774,10,5,3,4,No,2,No
3365,38,Female,Marketing,Clerk,Bachelor,Single,31625,19,3,2,2,Yes,1,No
3366,36,Male,Operations,Analyst,High School,Single,109111,6,6,3,1,No,1,No
3367,36,Male,Finance,Specialist,PhD,Married,121332,18,14,3,3,Yes,2,No
3368,42,Male,Sales,Analyst,PhD,Single,28749,6,7,4,4,Yes,1,No
3369,39,Female,IT,Clerk,High School,Single,61521,15,2,1,4,No,4,No
3370,48,Female,HR,Executive,Bachelor,Single,90732,11,9,3,1,No,1,Yes
3371,34,Female,HR,Engineer,Master,Married,111663,10,2,3,3,No,2,No
3372,40,Male,Sales,Specialist,Bachelor,Single,104398,8,9,4,4,Yes,1,No
3373,49,Male,Finance,Clerk,Master,Single,130758,6,2,1,2,No,3,No
3374,27,Female,Operations,Analyst,Master,Divorced,69069,19,2,1,4,Yes,1,No
3375,27,Male,Operations,Clerk,High School,Divorced,45591,13,1,2,2,No,1,No
3376,53,Male,Marketing,Clerk,PhD,Married,125280,3,4,1,3,Yes,1,No
3377,25,Female,Finance,Manager,High School,Single,103563,2,5,1,4,No,2,No
3378,37,Male,Operations,Executive,Master,Single,74132,8,0,2,4,No,2,No
3379,49,Male,Finance,Specialist,High School,Divorced,117591,4,5,1,2,No,4,No
3380,31,Male,HR,Manager,Master,Married,54005,2,6,4,4,Yes,3,No
3381,45,Female,HR,Executive,High School,Married,101946,0,1,3,3,Yes,2,No
3382,41,Female,Marketing,Clerk,PhD,Single,41348,17,0,4,1,Yes,3,No
3383,32,Male,HR,Executive,PhD,Divorced,51573,12,6,1,3,Yes,1,No
3384,39,Female,Finance,Analyst,Bachelor,Divorced,148286,3,5,2,1,No,1,No
3385,47,Female,Sales,Specialist,Master,Divorced,145541,17,13,4,2,Yes,1,No
3386,21,Female,Marketing,Manager,Master,Single,45973,8,2,4,1,No,1,No
3387,30,Male,Sales,Specialist,High School,Single,137809,6,12,3,1,No,3,No
3388,40,Female,Finance,Clerk,Bachelor,Single,39632,14,1,2,4,No,4,No
3389,25,Male,Marketing,Analyst,PhD,Divorced,70301,12,12,4,2,Yes,3,No
3390,35,Male,Sales,Executive,High School,Married,31621,1,1,1,4,Yes,1,Yes
3391,29,Female,Marketing,Executive,Bachelor,Single,15732,10,13,3,2,No,4,No
3392,48,Male,Finance,Analyst,PhD,Single,145271,3,11,4,4,No,4,Yes
3393,31,Female,Operations,Executive,High School,Married,37547,17,1,1,1,No,1,No
3394,51,Female,Marketing,Manager,PhD,Married,116128,2,7,4,3,Yes,4,No
3395,35,Male,Operations,Engineer,Master,Divorced,142117,1,0,4,1,No,2,No
3396,51,Male,Finance,Executive,Bachelor,Single,70671,11,11,2,4,No,1,No
3397,28,Female,Marketing,Clerk,PhD,Divorced,148526,3,2,4,2,Yes,4,No
3398,58,Female,Marketing,Executive,Bachelor,Single,130455,13,7,2,3,No,3,No
3399,29,Female,Operations,Specialist,High School,Divorced,67576,15,5,1,1,No,4,No
3400,32,Female,HR,Clerk,Bachelor,Divorced,130401,3,6,2,2,No,3,Yes
3401,48,Male,Operations,Executive,High School,Married,31469,11,1,1,4,No,2,No
3402,46,Male,Operations,Executive,Bachelor,Single,65730,18,13,2,3,Yes,1,No
3403,43,Male,Operations,Clerk,High School,Married,115320,18,8,2,2,No,4,Yes
3404,35,Female,Finance,Manager,High School,Married,26678,11,6,2,3,Yes,2,No
3405,49,Male,IT,Engineer,High School,Married,75771,14,2,2,1,No,3,Yes
3406,39,Male,Operations,Engineer,PhD,Single,60699,2,8,3,3,No,2,No
3407,55,Male,Marketing,Manager,Master,Divorced,122767,18,2,4,3,Yes,2,No
3408,34,Male,Sales,Executive,Bachelor,Divorced,30002,14,13,3,1,Yes,3,Yes
3409,40,Female,HR,Engineer,Master,Single,43389,19,9,1,4,No,1,No
3410,41,Male,Operations,Manager,Master,Single,143538,6,7,1,3,No,2,No
3411,25,Male,Operations,Manager,Master,Divorced,62971,3,14,4,1,Yes,2,No
3412,58,Male,HR,Engineer,Master,Divorced,44421,0,6,1,2,No,3,No
3413,23,Male,Operations,Clerk,Bachelor,Married,103238,8,14,1,2,No,3,No
3414,22,Female,Marketing,Analyst,Bachelor,Divorced,34235,6,12,2,2,No,2,No
3415,46,Female,IT,Clerk,Master,Married,117460,4,2,4,4,Yes,4,Yes
3416,45,Male,Operations,Executive,Bachelor,Divorced,146846,8,14,2,1,Yes,3,Yes
3417,28,Female,HR,Clerk,Bachelor,Divorced,66613,5,13,4,1,Yes,1,No
3418,18,Female,Operations,Specialist,High School,Divorced,22985,11,4,2,1,Yes,4,No
3419,36,Female,Finance,Analyst,Bachelor,Married,45119,12,6,4,1,No,4,No
3420,26,Female,Marketing,Analyst,PhD,Married,71808,0,2,1,4,Yes,2,No
3421,44,Male,Marketing,Manager,Master,Divorced,98269,14,12,3,4,No,1,No
3422,51,Female,IT,Specialist,Bachelor,Married,75587,15,1,1,2,No,4,No
3423,21,Female,Finance,Executive,Master,Married,34231,1,8,4,1,No,3,Yes
3424,53,Male,Finance,Manager,Bachelor,Married,121318,8,1,3,2,Yes,1,Yes
3425,35,Male,IT,Clerk,Master,Married,45028,9,2,3,3,Yes,1,No
3426,32,Male,Sales,Clerk,PhD,Single,119265,19,14,2,3,No,2,No
3427,30,Male,Operations,Engineer,Bachelor,Married,46143,15,11,4,2,Yes,4,No
3428,36,Female,Finance,Manager,Bachelor,Divorced,38975,14,0,2,4,No,3,No
3429,23,Male,Sales,Specialist,PhD,Married,73983,2,14,4,3,No,4,No
3430,29,Female,Sales,Manager,Bachelor,Divorced,73311,1,12,1,2,Yes,4,Yes
3431,54,Female,Marketing,Manager,Master,Married,70088,7,0,4,1,No,3,No
3432,34,Male,Operations,Manager,PhD,Divorced,109650,15,0,1,2,Yes,4,No
3433,40,Male,Marketing,Analyst,High School,Single,104125,8,14,3,1,No,1,No
3434,43,Female,HR,Engineer,Master,Divorced,91559,2,9,3,3,Yes,2,No
3435,46,Female,Marketing,Executive,Bachelor,Married,89747,16,2,2,2,No,2,No
3436,50,Male,Finance,Executive,Master,Married,82542,12,13,3,1,No,1,No
3437,44,Male,Finance,Executive,PhD,Divorced,123058,15,5,3,4,Yes,4,No
3438,42,Male,Operations,Analyst,Bachelor,Single,49971,4,9,1,2,Yes,4,Yes
3439,27,Female,Sales,Engineer,Bachelor,Married,79705,4,2,4,4,No,2,Yes
3440,40,Female,Finance,Specialist,PhD,Married,138692,2,3,1,2,Yes,2,No
3441,38,Male,Marketing,Engineer,High School,Divorced,112440,12,1,3,4,No,3,No
3442,38,Female,Marketing,Analyst,Bachelor,Divorced,70935,7,6,4,2,No,3,No
3443,30,Male,Operations,Specialist,Bachelor,Single,76105,7,3,3,4,No,3,No
3444,54,Female,Marketing,Manager,Bachelor,Divorced,123205,16,10,3,3,No,3,No
3445,50,Female,IT,Clerk,High School,Married,118970,14,0,1,1,Yes,2,Yes
3446,41,Male,Operations,Manager,Master,Divorced,38790,3,3,4,3,Yes,4,No
3447,28,Male,Operations,Executive,High School,Single,60241,17,3,1,4,Yes,1,No
3448,34,Male,Finance,Manager,Master,Single,33892,6,14,2,1,No,2,No
3449,21,Female,Operations,Analyst,Bachelor,Married,26524,9,10,2,4,No,1,No
3450,42,Female,HR,Executive,Master,Divorced,17593,0,2,2,2,No,1,Yes
3451,47,Male,Finance,Clerk,Master,Married,131160,3,7,2,4,No,4,No
3452,26,Female,Finance,Specialist,Master,Single,70602,10,6,1,3,No,4,No
3453,38,Male,IT,Specialist,Master,Single,147297,14,9,2,1,Yes,1,No
3454,37,Female,Finance,Executive,Bachelor,Divorced,93716,14,9,1,4,No,2,No
3455,36,Male,Sales,Manager,PhD,Divorced,77060,2,2,4,1,No,1,Yes
3456,36,Female,Marketing,Engineer,High School,Married,115508,18,3,4,3,No,4,No
3457,29,Female,Marketing,Engineer,Master,Single,133014,19,7,1,1,No,3,No
3458,54,Female,Operations,Specialist,Bachelor,Married,35186,13,14,4,1,No,4,No
3459,59,Female,IT,Engineer,Bachelor,Married,108846,2,12,2,2,No,4,Yes
3460,34,Male,Marketing,Executive,Bachelor,Married,60926,7,9,1,1,No,2,No
3461,54,Female,Sales,Engineer,Bachelor,Single,73912,9,2,3,4,Yes,1,No
3462,56,Male,IT,Analyst,Master,Divorced,75614,8,4,4,1,Yes,1,No
3463,45,Male,HR,Specialist,High School,Single,123560,14,4,2,3,Yes,1,Yes
3464,58,Male,Marketing,Clerk,Bachelor,Married,27098,8,14,2,1,No,3,No
3465,52,Male,Finance,Engineer,High School,Single,48313,3,4,3,2,No,3,No
3466,35,Female,Sales,Analyst,High School,Married,78239,11,4,2,3,Yes,3,No
3467,31,Male,Sales,Analyst,High School,Married,56143,18,8,1,4,Yes,3,No
3468,52,Female,Marketing,Executive,PhD,Divorced,64989,0,9,4,3,No,3,Yes
3469,58,Female,Operations,Specialist,Bachelor,Married,131580,13,12,1,1,Yes,4,No
3470,24,Female,HR,Executive,Bachelor,Single,32841,9,4,1,3,No,2,No
3471,58,Female,Finance,Clerk,Bachelor,Divorced,91998,0,14,4,4,No,2,No
3472,30,Male,HR,Clerk,High School,Divorced,34184,3,10,2,4,No,4,No
3473,35,Female,HR,Manager,Bachelor,Divorced,143367,9,13,3,3,No,3,No
3474,54,Male,Marketing,Clerk,Bachelor,Divorced,125131,2,10,3,3,Yes,4,No
3475,30,Female,Finance,Specialist,High School,Divorced,22489,15,13,2,2,No,4,No
3476,53,Female,Marketing,Specialist,Bachelor,Single,30767,17,8,1,4,No,4,No
3477,48,Male,Marketing,Executive,Master,Married,82247,11,12,4,2,Yes,1,No
3478,19,Female,Operations,Analyst,PhD,Married,38871,18,8,4,1,No,2,No
3479,33,Female,Sales,Manager,Master,Married,136233,8,14,1,4,Yes,4,No
3480,26,Female,Operations,Clerk,Master,Married,126219,19,13,2,4,No,3,No
3481,26,Female,Operations,Analyst,Master,Divorced,63164,4,14,2,2,No,4,No
3482,55,Female,Marketing,Executive,High School,Married,84919,4,10,1,1,No,3,No
3483,28,Male,Operations,Engineer,Bachelor,Married,133357,7,13,2,3,No,3,No
3484,39,Female,Operations,Manager,Master,Divorced,70242,6,9,3,4,Yes,1,No
3485,50,Female,IT,Specialist,Master,Divorced,78529,18,11,3,2,No,2,No
3486,53,Male,Finance,Analyst,Bachelor,Divorced,51256,17,3,4,4,No,4,No
3487,40,Female,Sales,Executive,High School,Married,149284,14,13,2,2,No,2,No
3488,51,Male,Finance,Executive,Master,Divorced,81452,0,8,1,2,No,3,No
3489,26,Female,Sales,Manager,Bachelor,Divorced,66246,6,10,3,2,No,4,No
3490,41,Female,IT,Manager,Bachelor,Single,110853,18,14,4,4,Yes,4,Yes
3491,25,Male,Marketing,Clerk,PhD,Single,93295,4,11,2,3,Yes,4,No
3492,24,Female,Sales,Clerk,Master,Married,105882,7,12,1,3,No,2,No
3493,53,Female,Sales,Specialist,Master,Divorced,54499,4,1,2,2,No,4,Yes
3494,35,Male,Sales,Specialist,PhD,Married,134481,4,2,4,3,No,1,No
3495,20,Male,IT,Manager,Bachelor,Single,18698,4,0,2,3,No,1,No
3496,45,Female,Finance,Manager,Bachelor,Single,47969,10,14,2,4,Yes,2,No
3497,23,Male,IT,Analyst,Master,Divorced,96870,6,10,4,3,No,4,Yes
3498,38,Female,Sales,Clerk,Master,Married,34553,1,6,2,1,No,1,No
3499,45,Male,Operations,Executive,PhD,Single,146064,16,9,2,2,Yes,4,No
3500,57,Female,Sales,Clerk,Master,Divorced,17864,10,13,1,1,Yes,3,Yes
3501,18,Male,Operations,Clerk,Master,Married,54128,19,10,3,4,No,3,No
3502,53,Male,Marketing,Manager,High School,Divorced,30326,4,13,1,4,Yes,4,No
3503,38,Male,IT,Manager,PhD,Divorced,24349,6,8,4,1,Yes,4,Yes
3504,52,Male,Operations,Clerk,Bachelor,Single,66461,0,12,3,4,Yes,4,Yes
3505,30,Male,IT,Engineer,Master,Married,88933,8,2,2,3,No,3,No
3506,27,Male,HR,Engineer,Bachelor,Single,77586,10,7,2,1,Yes,1,No
3507,27,Male,Finance,Specialist,Master,Married,123553,11,0,4,3,No,3,No
3508,30,Male,HR,Clerk,High School,Married,139514,9,5,1,3,Yes,4,No
3509,54,Male,Operations,Engineer,PhD,Divorced,78182,19,5,1,4,No,2,No
3510,55,Female,HR,Specialist,PhD,Divorced,37678,10,4,3,4,No,1,No
3511,41,Male,Finance,Specialist,Bachelor,Married,36947,0,3,2,1,No,2,No
3512,19,Female,Operations,Clerk,High School,Divorced,85660,19,2,1,4,Yes,3,No
3513,39,Male,Marketing,Specialist,Bachelor,Single,56849,4,12,2,2,Yes,1,No
3514,34,Female,Marketing,Manager,High School,Married,110457,14,13,2,4,Yes,1,No
3515,53,Female,Finance,Manager,Master,Single,125994,9,3,2,2,No,2,No
3516,31,Male,Finance,Manager,Master,Divorced,114114,11,6,3,4,No,2,Yes
3517,27,Male,Operations,Executive,High School,Married,24250,13,13,4,4,No,2,No
3518,52,Female,IT,Manager,Master,Divorced,146729,18,6,2,3,Yes,2,No
3519,42,Female,Operations,Manager,PhD,Single,70488,9,2,4,1,No,1,No
3520,20,Male,IT,Clerk,High School,Married,113356,11,10,4,2,No,3,No
3521,55,Male,IT,Engineer,High School,Divorced,48754,17,9,3,1,No,2,No
3522,34,Male,IT,Engineer,Bachelor,Single,72199,18,2,1,4,No,4,No
3523,29,Female,Operations,Manager,High School,Single,134424,3,2,4,4,No,1,No
3524,41,Male,Sales,Manager,Bachelor,Divorced,88938,18,4,4,4,No,2,Yes
3525,46,Male,Sales,Manager,High School,Married,134647,13,0,4,1,No,4,No
3526,42,Male,Marketing,Specialist,PhD,Divorced,114079,7,9,1,1,No,3,No
3527,53,Male,Sales,Clerk,PhD,Married,24106,3,10,2,3,No,3,No
3528,43,Male,Sales,Clerk,PhD,Single,104359,15,12,2,3,No,2,No
3529,55,Female,IT,Clerk,Bachelor,Single,129261,11,13,3,3,Yes,4,No
3530,18,Female,IT,Engineer,Bachelor,Single,99921,17,14,2,2,No,2,No
3531,37,Male,Finance,Executive,Master,Divorced,129452,11,13,2,1,Yes,1,No
3532,45,Male,IT,Engineer,Bachelor,Divorced,73053,17,6,2,3,No,1,No
3533,33,Female,Operations,Clerk,Bachelor,Divorced,148023,3,12,3,1,Yes,1,No
3534,34,Male,Finance,Analyst,PhD,Single,148442,15,7,3,4,Yes,2,No
3535,57,Female,Finance,Executive,High School,Married,119457,17,6,2,1,No,2,No
3536,45,Male,Sales,Manager,Bachelor,Divorced,63068,18,7,2,3,No,2,No
3537,29,Female,IT,Specialist,Master,Divorced,56047,15,8,4,2,Yes,3,No
3538,44,Female,Sales,Engineer,High School,Divorced,65224,2,3,1,3,Yes,3,No
3539,59,Male,IT,Specialist,Bachelor,Single,141487,16,2,3,1,Yes,4,No
3540,47,Female,Sales,Executive,High School,Married,133609,2,6,1,4,Yes,2,No
3541,58,Male,Sales,Analyst,High School,Married,70094,12,11,2,4,No,1,Yes
3542,51,Female,Sales,Executive,High School,Married,25502,5,8,2,1,Yes,1,No
3543,54,Male,Operations,Engineer,High School,Divorced,64130,18,12,2,2,No,2,No
3544,23,Male,Marketing,Clerk,High School,Divorced,84505,8,11,2,3,Yes,4,No
3545,24,Male,Sales,Manager,Bachelor,Married,124213,18,8,3,1,No,1,No
3546,49,Female,HR,Clerk,High School,Single,41234,10,11,2,1,No,4,No
3547,49,Male,HR,Clerk,High School,Married,25807,2,7,1,1,No,2,No
3548,42,Male,HR,Engineer,Master,Divorced,115491,14,13,4,1,Yes,3,Yes
3549,50,Male,Operations,Clerk,Master,Married,24788,15,12,4,3,Yes,1,No
3550,24,Female,Finance,Clerk,High School,Married,125022,2,2,1,3,No,4,No
3551,29,Male,Sales,Engineer,Bachelor,Married,125875,4,5,1,3,No,3,No
3552,33,Female,HR,Engineer,Master,Single,58491,6,13,4,3,Yes,4,Yes
3553,33,Female,Operations,Analyst,Master,Divorced,137882,8,1,3,3,Yes,3,Yes
3554,53,Female,Finance,Clerk,High School,Divorced,34435,0,5,1,2,Yes,2,Yes
3555,30,Male,HR,Executive,Bachelor,Married,120442,18,4,3,4,Yes,3,No
3556,24,Male,IT,Manager,PhD,Divorced,118789,13,14,4,4,No,1,No
3557,53,Female,Marketing,Specialist,Bachelor,Single,139939,14,3,3,3,Yes,2,No
3558,26,Male,Sales,Manager,Master,Married,64389,2,2,4,4,Yes,2,No
3559,49,Male,Marketing,Engineer,Master,Single,92611,3,7,2,1,Yes,1,No
3560,28,Female,Marketing,Specialist,Master,Married,141059,16,9,3,4,Yes,3,No
3561,25,Female,IT,Engineer,Master,Married,57945,13,5,3,3,Yes,2,No
3562,50,Male,IT,Analyst,Master,Married,129188,6,8,3,2,Yes,2,Yes
3563,40,Female,IT,Clerk,High School,Single,127873,7,2,2,4,Yes,2,Yes
3564,42,Male,Finance,Engineer,High School,Divorced,147534,15,4,2,1,No,4,No
3565,25,Female,HR,Engineer,High School,Divorced,78220,15,3,2,2,Yes,1,No
3566,39,Male,Sales,Manager,Master,Divorced,80344,13,5,1,4,No,1,No
3567,21,Male,IT,Clerk,High School,Divorced,24413,16,1,4,1,No,2,No
3568,57,Female,Operations,Analyst,Master,Single,54064,4,5,1,1,Yes,2,No
3569,20,Male,Sales,Engineer,Bachelor,Divorced,49424,8,2,3,3,Yes,1,No
3570,46,Male,Sales,Engineer,PhD,Divorced,48899,2,7,4,2,No,3,Yes
3571,58,Female,Sales,Engineer,Bachelor,Married,139851,4,14,1,4,No,2,No
3572,46,Male,IT,Manager,PhD,Single,46247,19,9,2,2,No,4,No
3573,51,Male,IT,Engineer,High School,Married,80591,17,14,1,1,No,1,Yes
3574,51,Male,HR,Engineer,PhD,Divorced,34907,9,9,2,3,Yes,3,Yes
3575,45,Female,IT,Manager,Bachelor,Married,147605,0,10,1,1,No,3,No
3576,30,Female,IT,Engineer,Bachelor,Divorced,32046,16,14,2,4,Yes,1,No
3577,32,Female,Sales,Clerk,PhD,Married,67175,7,5,1,2,No,4,No
3578,40,Female,HR,Clerk,Bachelor,Single,140557,19,11,3,4,No,2,No
3579,43,Female,Marketing,Manager,High School,Married,119271,16,7,4,4,Yes,1,Yes
3580,21,Male,IT,Clerk,Bachelor,Married,146069,17,6,1,1,No,4,No
3581,43,Male,Operations,Specialist,PhD,Married,77742,4,5,1,4,No,1,No
3582,57,Male,IT,Specialist,High School,Married,93052,6,8,4,4,Yes,3,No
3583,26,Female,Marketing,Specialist,PhD,Divorced,148076,4,10,3,4,No,2,No
3584,22,Male,Sales,Analyst,Master,Married,85970,9,8,3,3,No,3,No
3585,49,Female,HR,Engineer,Master,Single,52014,5,9,2,4,Yes,1,No
3586,37,Male,Sales,Analyst,High School,Married,116700,6,9,3,2,Yes,4,No
3587,28,Female,Finance,Clerk,High School,Single,120874,2,14,4,1,No,1,No
3588,32,Male,IT,Manager,Bachelor,Married,138682,9,3,1,3,No,2,No
3589,49,Male,Operations,Specialist,PhD,Divorced,56312,5,14,4,2,Yes,1,Yes
3590,45,Female,Finance,Manager,Master,Single,66126,1,7,2,3,Yes,1,Yes
3591,39,Male,IT,Analyst,Bachelor,Single,73477,1,2,1,4,No,3,No
3592,58,Male,Finance,Clerk,Master,Married,19561,5,13,2,1,Yes,2,No
3593,34,Female,Marketing,Engineer,Bachelor,Divorced,145387,17,10,2,2,Yes,1,No
3594,43,Male,IT,Clerk,Bachelor,Divorced,81931,9,4,3,3,No,2,No
3595,24,Male,Operations,Specialist,Master,Single,146124,6,11,1,2,No,2,No
3596,59,Female,IT,Clerk,Bachelor,Married,34535,16,2,2,1,Yes,4,No
3597,43,Female,Finance,Manager,Master,Divorced,78838,3,9,2,1,Yes,4,No
3598,42,Female,HR,Executive,High School,Divorced,50554,11,3,2,4,No,3,No
3599,27,Female,Finance,Specialist,PhD,Divorced,29675,7,4,4,3,Yes,3,No
3600,36,Female,IT,Engineer,Bachelor,Married,48912,8,12,2,2,No,4,No
3601,28,Male,IT,Specialist,Master,Married,17112,9,14,3,1,Yes,1,No
3602,30,Female,HR,Specialist,Master,Single,48063,18,7,3,4,No,1,No
3603,25,Female,Sales,Engineer,PhD,Married,127844,8,13,1,3,No,2,No
3604,57,Male,HR,Specialist,PhD,Divorced,118046,3,9,2,4,No,3,No
3605,21,Male,Sales,Manager,PhD,Single,65732,15,14,1,4,No,4,No
3606,48,Male,Operations,Clerk,Bachelor,Married,112557,0,7,1,4,Yes,1,No
3607,45,Male,IT,Manager,Master,Divorced,87755,9,13,3,4,Yes,4,No
3608,28,Male,Marketing,Clerk,Bachelor,Divorced,145788,15,2,2,4,No,2,Yes
3609,18,Female,Marketing,Executive,Bachelor,Single,120315,4,7,3,4,No,4,No
3610,55,Male,Finance,Specialist,High School,Single,83163,2,9,4,4,Yes,2,No
3611,41,Female,HR,Executive,PhD,Married,76506,3,12,2,4,Yes,3,No
3612,48,Male,HR,Analyst,High School,Married,104538,9,3,2,4,No,1,No
3613,58,Female,Marketing,Clerk,High School,Single,23701,1,10,1,3,Yes,1,Yes
3614,43,Male,Sales,Manager,Bachelor,Single,32845,19,1,1,3,Yes,1,No
3615,22,Female,HR,Manager,Bachelor,Divorced,87456,5,13,3,4,Yes,3,No
3616,37,Female,Sales,Specialist,Master,Married,49738,13,2,4,2,No,2,No
3617,58,Female,Sales,Manager,High School,Divorced,16551,4,7,3,1,Yes,1,No
3618,28,Female,Sales,Analyst,PhD,Single,100771,18,11,4,1,Yes,3,No
3619,50,Female,Sales,Engineer,High School,Single,55851,19,4,2,2,Yes,1,Yes
3620,55,Female,Finance,Manager,Master,Single,124588,14,1,1,1,No,1,No
3621,44,Female,Finance,Specialist,High School,Married,113395,16,6,1,3,No,3,Yes
3622,51,Female,Marketing,Executive,High School,Single,19934,11,4,2,4,Yes,1,No
3623,32,Female,Finance,Manager,High School,Single,89232,12,5,4,3,No,1,No
3624,49,Female,Operations,Manager,Master,Married,87404,19,13,3,2,No,4,No
3625,38,Male,HR,Manager,High School,Single,58155,15,1,2,3,No,4,No
3626,22,Female,Operations,Specialist,Bachelor,Married,24125,14,10,1,1,No,2,Yes
3627,23,Female,Finance,Engineer,High School,Single,130571,10,6,4,1,Yes,3,No
3628,55,Male,HR,Manager,Bachelor,Married,34088,4,14,3,2,Yes,4,No
3629,39,Female,HR,Engineer,High School,Married,78840,17,0,2,4,No,4,Yes
3630,35,Female,Sales,Engineer,Bachelor,Married,142391,12,9,1,3,No,1,Yes
3631,31,Male,Marketing,Analyst,High School,Married,41999,10,9,4,1,No,4,Yes
3632,27,Male,Sales,Executive,PhD,Divorced,58606,9,4,3,1,No,2,No
3633,30,Female,Sales,Manager,Bachelor,Married,146032,14,8,2,4,Yes,1,No
3634,48,Male,Operations,Manager,PhD,Married,31773,6,6,3,1,No,1,No
